index,year,period,periodName,value,footnotes,series_title,series_id,seasonality,survey_name,survey_abbreviation,measure_data_type,area,item,commerce_industry,latest,BY,BY_VALUE,date
867,1996,M01,January,154.4,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5965739499905658,1996-01-01
868,1995,M12,December,153.5,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5930965111629006,1995-12-01
869,1995,M11,November,153.6,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5934828932548634,1995-11-01
870,1995,M10,October,153.7,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5938692753468261,1995-10-01
871,1995,M09,September,153.2,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5919373648870121,1995-09-01
872,1995,M08,August,152.9,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5907782186111238,1995-08-01
873,1995,M07,July,152.5,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5892326902432726,1995-07-01
874,1995,M06,June,152.5,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5892326902432726,1995-06-01
875,1995,M05,May,152.2,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5880735439673841,1995-05-01
876,1995,M04,April,151.9,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5869143976914958,1995-04-01
877,1995,M03,March,151.4,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5849824872316818,1995-03-01
878,1995,M02,February,150.9,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5830505767718678,1995-02-01
879,1995,M01,January,150.3,[{}],"All items in U.S. city average, all urban consumers, not seasonally adjusted",CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),CU,All items,U.S. city average,All items,,,2020,0.5807322842200909,1995-01-01
880,2010,M12,December,110.8,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8843953704935479,2010-12-01
881,2010,M11,November,110.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8851935612611413,2010-11-01
882,2010,M10,October,111.1,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8867899427963282,2010-10-01
883,2010,M09,September,109.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8772116535852068,2010-09-01
884,2010,M08,August,109.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8772116535852068,2010-08-01
885,2010,M07,July,109.7,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8756152720500199,2010-07-01
886,2010,M06,June,109.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8772116535852068,2010-06-01
887,2010,M05,May,110.3,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8804044166555806,2010-05-01
888,2010,M04,April,110.3,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8804044166555806,2010-04-01
889,2010,M03,March,110.3,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8804044166555806,2010-03-01
890,2010,M02,February,110.7,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8835971797259544,2010-02-01
891,2010,M01,January,110.8,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8843953704935479,2010-01-01
892,2009,M12,December,110.2,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8796062258879872,2009-12-01
893,2009,M11,November,110.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.882798988958361,2009-11-01
894,2009,M10,October,110.2,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8796062258879872,2009-10-01
895,2009,M09,September,108.5,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8660369828388984,2009-09-01
896,2009,M08,August,109.1,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8708261274444591,2009-08-01
897,2009,M07,July,108.5,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8660369828388984,2009-07-01
898,2009,M06,June,109.5,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.874018890514833,2009-06-01
899,2009,M05,May,108.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8692297459092723,2009-05-01
900,2009,M04,April,109.3,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.872422508979646,2009-04-01
901,2009,M03,March,109.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8732206997472396,2009-03-01
902,2009,M02,February,109.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8772116535852068,2009-02-01
903,2009,M01,January,110.0,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8780098443528003,2009-01-01
904,2008,M12,December,110.1,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8788080351203936,2008-12-01
905,2008,M11,November,110.0,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8780098443528003,2008-11-01
906,2008,M10,October,110.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8812026074231741,2008-10-01
907,2008,M09,September,106.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8508713582546227,2008-09-01
908,2008,M08,August,106.5,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8500731674870293,2008-08-01
909,2008,M07,July,105.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8452840228814686,2008-07-01
910,2008,M06,June,105.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8452840228814686,2008-06-01
911,2008,M05,May,106.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8508713582546227,2008-05-01
912,2008,M04,April,106.7,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8516695490222163,2008-04-01
913,2008,M03,March,106.1,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8468804044166555,2008-03-01
914,2008,M02,February,106.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8508713582546227,2008-02-01
915,2008,M01,January,106.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8508713582546227,2008-01-01
916,2007,M12,December,106.0,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.846082213649062,2007-12-01
917,2007,M11,November,106.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8508713582546227,2007-11-01
918,2007,M10,October,106.3,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8484767859518424,2007-10-01
919,2007,M09,September,103.8,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.828522016762006,2007-09-01
920,2007,M08,August,104.2,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8317147798323798,2007-08-01
921,2007,M07,July,104.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8333111613675668,2007-07-01
922,2007,M06,June,104.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8333111613675668,2007-06-01
923,2007,M05,May,104.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8333111613675668,2007-05-01
924,2007,M04,April,104.5,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8341093521351602,2007-04-01
925,2007,M03,March,104.8,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8365039244379405,2007-03-01
926,2007,M02,February,105.0,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8381003059731275,2007-02-01
927,2007,M01,January,105.0,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8381003059731275,2007-01-01
928,2006,M12,December,104.8,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8365039244379405,2006-12-01
929,2006,M11,November,105.1,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8388984967407209,2006-11-01
930,2006,M10,October,103.2,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8237328721564453,2006-10-01
931,2006,M09,September,102.2,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8157509644805108,2006-09-01
932,2006,M08,August,101.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8133563921777305,2006-08-01
933,2006,M07,July,101.1,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8069708660369828,2006-07-01
934,2006,M06,June,103.1,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8229346813888518,2006-06-01
935,2006,M05,May,103.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8253292536916322,2006-05-01
936,2006,M04,April,103.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8253292536916322,2006-04-01
937,2006,M03,March,103.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8253292536916322,2006-03-01
938,2006,M02,February,103.2,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8237328721564453,2006-02-01
939,2006,M01,January,103.1,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8229346813888518,2006-01-01
940,2005,M12,December,102.5,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8181455367832912,2005-12-01
941,2005,M11,November,102.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.821338299853665,2005-11-01
942,2005,M10,October,103.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8293202075295996,2005-10-01
943,2005,M09,September,101.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8133563921777305,2005-09-01
944,2005,M08,August,101.8,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8125582014101369,2005-08-01
945,2005,M07,July,102.0,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8141545829453238,2005-07-01
946,2005,M06,June,101.7,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8117600106425436,2005-06-01
947,2005,M05,May,102.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8189437275508845,2005-05-01
948,2005,M04,April,102.7,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8197419183184781,2005-04-01
949,2005,M03,March,102.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8189437275508845,2005-03-01
950,2005,M02,February,102.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8189437275508845,2005-02-01
951,2005,M01,January,103.2,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8237328721564453,2005-01-01
952,2004,M12,December,102.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.821338299853665,2004-12-01
953,2004,M11,November,102.7,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8197419183184781,2004-11-01
954,2004,M10,October,103.2,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8237328721564453,2004-10-01
955,2004,M09,September,99.9,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.7973925768258614,2004-09-01
956,2004,M08,August,99.8,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.7965943860582678,2004-08-01
957,2004,M07,July,99.7,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.7957961952906745,2004-07-01
958,2004,M06,June,100.6,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8029799121990154,2004-06-01
959,2004,M05,May,100.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8013835306638286,2004-05-01
960,2004,M04,April,100.2,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.7997871491286417,2004-04-01
961,2004,M03,March,100.4,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.8013835306638286,2004-03-01
962,2004,M02,February,100.1,[{}],"PPI industry sub-sector data for Transportation equipment manufacturing, not seasonally adjusted",PCU336---336---,Not Seasonally Adjusted,PPI Industry Data,PC,Transportation equipment manufacturing,,Transportation equipment manufacturing,Transportation equipment manufacturing,,2020,0.7989889583610482,2004-02-01
